,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
279,1,27,1,3,0,2,2,736218,736221,736149,2,3,1,0,0,0,0,2,1,1,5,139
280,1,40,2,0,0,1,0,736218,736219,736108,1,2,0,2,0,0,0,2,1,0,0,150
281,0,37,3,2,1,2,0,736218,736221,736162,3,2,0,2,1,1,0,2,0,1,10,112
282,0,35,1,3,1,0,0,736218,736220,736217,3,3,1,2,0,0,0,1,1,1,40,154
283,1,26,1,0,2,0,0,736218,736221,736102,1,1,0,0,0,0,1,2,1,1,5,116
284,0,49,0,3,0,1,1,736218,736221,736145,3,3,1,1,1,0,0,2,1,1,5,145
285,1,68,0,3,2,2,0,736218,736219,736084,1,2,0,2,0,0,1,2,1,0,0,162
286,1,47,0,2,1,2,0,736218,736219,736218,1,1,0,0,0,0,2,2,1,0,0,159
287,0,63,1,0,0,2,1,736218,736219,736055,2,1,0,0,0,0,0,2,1,1,10,209
288,1,70,0,0,1,2,1,736218,736219,736034,1,2,0,1,0,0,0,1,1,1,5,199
289,0,63,0,1,2,2,2,736218,736221,736020,4,1,1,0,1,1,0,2,1,1,5,132
290,0,33,0,3,1,2,2,736218,736219,736169,3,1,0,2,0,0,0,0,1,1,10,102
291,1,64,1,3,0,2,0,736218,736220,736153,2,2,0,0,0,0,0,2,1,1,20,104
292,0,56,0,3,1,1,2,736218,736219,736004,3,2,0,1,0,0,2,1,0,0,0,196
293,0,21,1,1,0,1,1,736218,736220,736016,1,1,0,0,0,0,2,2,1,0,0,213
294,0,24,2,3,2,1,1,736218,736219,736065,5,2,0,0,1,0,2,1,0,1,25,132
295,0,31,3,2,0,2,0,736218,736221,736020,2,1,1,2,0,0,0,1,1,1,15,102
296,0,18,3,3,2,2,0,736218,736220,736089,3,2,0,0,1,0,0,2,1,1,40,235
297,1,45,3,0,1,0,2,736218,736220,736001,5,2,0,2,0,0,0,1,1,1,25,140
298,0,53,1,0,0,1,1,736218,736220,736007,4,1,1,2,0,0,1,2,1,0,0,234
299,1,33,1,0,2,2,1,736218,736219,736099,2,2,1,1,0,0,0,2,0,1,10,107
300,0,35,1,0,3,2,2,736218,736222,736042,1,2,0,1,1,0,2,2,1,1,40,103
301,0,34,2,2,3,2,0,736218,736220,736116,1,1,0,2,0,0,2,2,1,1,5,128
302,1,49,3,1,3,0,2,736218,736221,736008,5,1,0,1,0,0,0,2,1,1,25,213
303,1,64,0,0,1,1,0,736218,736222,736071,4,1,1,2,1,0,0,1,1,1,25,223
304,0,61,1,0,1,3,1,736218,736219,736003,5,2,0,1,0,0,0,2,1,1,10,107
305,1,35,0,0,1,2,1,736218,736219,736185,2,2,0,1,0,0,0,2,0,1,40,214
306,1,40,3,0,2,0,2,736218,736219,736018,4,3,2,2,0,0,2,2,1,0,0,173
307,0,35,2,3,2,1,0,736221,736222,736074,3,3,0,0,0,0,0,2,1,1,15,157
308,1,39,2,0,1,1,0,736219,736221,736114,5,2,0,2,0,0,1,1,1,1,5,182
309,0,46,1,0,2,0,2,736219,736221,736014,1,1,0,2,1,1,0,2,1,1,5,163
310,0,22,0,0,2,2,1,736219,736222,736094,2,3,0,0,0,0,0,1,0,1,10,213
311,1,65,1,3,3,0,1,736219,736220,736195,2,3,1,1,0,0,0,0,0,1,20,224
312,1,53,2,3,2,3,2,736219,736220,736079,2,2,0,1,0,0,0,1,0,1,20,188
313,0,55,2,1,1,1,0,736219,736222,736081,2,1,0,2,1,0,2,0,1,1,10,224
314,1,27,0,3,2,1,2,736219,736221,736209,2,2,0,2,0,0,2,0,1,1,25,180
315,0,20,2,0,2,1,2,736219,736223,736116,1,1,1,1,0,0,0,0,1,1,25,130
316,1,68,2,1,0,0,2,736219,736220,736035,1,1,0,0,0,0,0,2,1,1,30,213
317,0,70,2,2,1,1,1,736219,736220,736162,2,1,0,1,0,0,0,1,0,1,20,237
318,1,37,3,2,1,3,0,736219,736223,736057,2,1,0,2,1,0,1,2,1,0,0,109
319,1,35,3,0,2,0,2,736219,736220,736149,1,1,0,1,0,0,1,2,1,1,10,220
320,0,60,0,3,2,0,2,736219,736222,736004,3,2,1,2,1,0,0,0,1,1,5,128
321,1,26,0,0,3,0,2,736219,736220,736090,1,2,0,0,0,0,0,2,1,1,5,132
322,0,63,1,2,0,0,0,736219,736221,736165,2,2,1,1,0,0,2,0,0,0,0,184
323,1,69,1,0,2,2,0,736219,736220,736134,2,3,1,1,1,0,0,2,1,1,5,191
324,0,52,1,1,2,2,1,736219,736222,736104,1,2,0,0,1,0,2,1,1,0,0,134
325,0,18,1,0,0,2,1,736219,736220,736086,2,2,0,2,0,0,0,1,1,1,10,129
326,1,65,0,3,1,1,1,736219,736221,736107,1,2,0,1,0,0,1,2,1,1,10,118
327,1,34,0,0,3,2,2,736219,736223,736107,2,3,1,0,1,1,1,0,1,1,15,131
328,1,50,2,3,1,1,0,736219,736222,736185,2,2,0,0,0,0,2,1,0,1,15,237
329,1,57,0,2,2,2,0,736219,736221,736213,2,1,0,1,0,0,2,0,1,1,5,204
330,1,25,3,0,0,2,2,736219,736220,736089,2,2,0,1,1,0,0,0,1,1,10,210
331,1,19,0,0,0,1,1,736219,736220,736199,1,1,0,2,0,0,0,0,0,0,0,118
332,0,45,0,0,2,0,0,736219,736220,736130,2,3,0,0,0,0,0,2,1,1,20,213
333,0,40,1,0,1,3,1,736574,736577,736392,2,1,0,2,0,0,2,1,1,1,40,162
334,1,43,0,2,2,3,0,736219,736220,736087,1,1,1,1,1,0,0,2,1,1,10,236
335,0,66,0,0,2,2,2,736219,736221,736124,3,2,0,2,0,0,2,2,1,1,10,241
336,1,35,3,0,0,1,0,736219,736220,736014,2,2,0,1,0,0,0,2,1,0,0,107
337,0,44,1,0,1,3,0,736219,736220,736206,1,1,0,0,0,0,0,1,1,0,0,153
338,1,47,2,0,1,1,2,736219,736221,736185,3,2,0,1,1,0,0,0,1,0,0,162
339,0,30,2,0,0,2,1,736219,736223,736034,4,2,0,0,1,0,0,0,1,1,10,137
340,1,22,2,0,1,2,0,736220,736222,736010,4,2,0,1,1,0,2,2,0,0,0,216
341,1,40,3,3,3,0,1,736220,736221,736092,1,2,0,2,0,0,0,1,1,0,0,239
342,1,63,0,2,1,1,0,736220,736224,736129,3,2,1,1,0,0,0,1,1,1,10,182
343,0,68,1,2,0,2,2,736220,736224,736028,1,1,0,1,1,1,0,0,1,1,10,104
344,1,24,2,1,0,1,0,736220,736224,736115,2,2,0,0,0,0,2,1,1,1,5,121
345,1,60,0,2,0,0,0,736220,736221,736077,2,2,1,0,1,1,2,1,1,1,5,162
346,0,43,1,1,2,2,1,736220,736221,736011,3,1,0,1,0,0,2,2,1,1,5,144
347,0,42,0,0,3,0,2,736220,736222,736173,3,3,1,2,0,0,1,2,1,0,0,203
348,0,67,2,3,0,3,2,736220,736223,736111,1,2,1,1,0,0,0,2,1,0,0,133
349,0,39,3,3,0,2,0,736220,736222,736217,2,2,0,2,0,0,0,2,1,1,10,133
350,0,47,3,2,2,2,1,736220,736221,736035,2,1,0,0,1,0,0,2,1,1,30,193
351,0,36,0,0,2,0,2,736220,736221,736188,2,2,0,1,0,0,0,2,1,1,25,230
352,1,52,2,0,1,0,1,736220,736221,736045,2,2,0,0,0,0,0,2,1,1,25,106
353,1,63,0,2,0,2,0,736220,736221,736124,1,1,0,2,0,0,0,1,1,1,30,212
354,1,63,1,0,3,2,0,736220,736221,736119,2,2,1,1,1,0,0,2,1,1,5,172
355,0,54,3,0,1,0,0,736220,736222,736139,2,3,0,0,0,0,2,2,0,1,20,189
356,1,28,2,0,2,3,2,736220,736221,736098,2,1,0,1,0,0,0,2,0,0,0,137
357,1,25,1,2,0,1,1,736220,736223,736101,3,1,0,0,0,0,0,2,0,0,0,196
358,0,33,0,2,0,3,0,736220,736221,736114,1,3,0,1,1,0,0,2,1,1,10,110
359,1,66,2,3,3,1,1,736220,736222,736083,4,2,0,2,0,0,0,2,1,0,0,126
360,0,59,1,0,2,1,2,736220,736222,736116,2,1,0,1,0,0,0,2,0,1,5,119
361,1,50,0,1,3,1,0,736220,736221,736013,1,1,0,1,1,0,0,1,1,1,15,225
362,1,40,3,0,3,0,0,736220,736221,736097,3,3,2,1,0,0,2,0,1,1,10,123
363,0,25,1,0,2,3,0,736220,736221,736021,2,1,0,0,0,0,1,2,1,0,0,229
364,0,43,3,2,1,1,2,736220,736221,736176,2,1,0,2,1,0,2,0,0,1,5,215
365,1,18,2,0,1,1,1,736220,736221,736006,3,1,0,0,0,0,0,2,1,1,10,237
366,1,66,1,1,2,3,2,736220,736221,736000,2,1,1,1,0,0,0,1,1,1,5,181
367,1,41,3,1,2,1,2,736221,736223,736209,2,2,1,0,1,0,2,2,1,1,5,216
368,1,21,0,0,3,2,2,736221,736222,736117,1,2,0,1,0,0,2,2,0,1,20,129
369,0,64,2,0,2,1,2,736221,736224,736048,2,1,0,1,1,0,0,2,1,1,5,190
370,1,18,2,2,1,2,1,736221,736222,736199,2,2,0,0,1,1,0,1,1,1,10,156
371,1,29,2,3,0,3,1,736221,736224,736176,2,3,0,0,0,0,2,0,1,1,25,231
372,0,30,0,2,0,1,1,736221,736222,736165,2,1,0,0,1,0,0,2,1,0,0,241
373,0,67,0,2,0,2,0,736221,736222,736169,2,1,0,1,1,1,0,0,1,0,0,243
374,0,22,0,3,0,1,1,736221,736222,736058,3,3,0,0,1,0,2,2,1,0,0,128
375,0,52,3,0,0,1,1,736221,736222,736158,3,2,0,0,0,0,0,2,0,1,20,186
376,1,62,1,1,1,2,2,736221,736222,736117,3,2,0,2,1,0,0,2,0,0,0,114
377,0,68,3,3,1,2,0,736221,736222,736203,3,2,0,0,0,0,2,2,1,1,5,141
378,1,50,0,3,0,2,1,736221,736222,736204,3,1,0,1,0,0,2,0,0,1,5,194
379,1,24,3,2,1,3,0,736221,736224,736110,1,3,1,0,0,0,0,1,0,1,5,129
380,1,22,3,0,1,2,0,736221,736223,736076,2,1,0,1,1,0,0,0,1,1,20,144
381,1,46,0,1,2,2,2,736221,736222,736168,1,2,1,1,1,1,0,1,0,1,5,138
382,1,52,0,0,0,2,2,736221,736222,736041,2,1,1,2,0,0,0,1,0,1,30,207
383,1,27,0,0,0,2,1,736221,736223,736111,2,3,0,0,1,1,0,2,0,1,10,190
384,1,26,3,3,3,2,2,736221,736222,736105,1,3,0,1,0,0,2,0,1,1,10,161
385,0,48,2,0,2,2,0,736221,736222,736166,2,2,0,0,0,0,0,0,1,1,5,102
386,0,48,3,3,1,2,2,736221,736223,736141,3,2,0,2,0,0,2,2,0,1,5,150
387,1,64,2,0,1,1,0,736221,736222,736000,3,1,0,0,0,0,2,0,1,1,25,135
388,0,46,2,0,0,2,1,736221,736222,736048,2,3,0,1,1,1,0,1,1,1,10,168
389,0,29,2,0,2,3,2,736221,736222,736154,2,1,0,0,1,0,0,2,1,1,30,240
390,0,34,3,0,1,3,0,736221,736224,736107,1,3,0,0,0,0,0,2,1,1,25,122
391,0,70,2,1,1,0,1,736221,736224,736002,2,2,0,2,0,0,0,2,1,0,0,112
392,1,33,1,1,1,1,2,736221,736223,736136,2,1,0,1,0,0,2,1,1,1,10,149
393,0,61,1,1,2,0,1,736221,736222,736099,2,2,0,2,0,0,0,2,1,1,20,120
394,0,61,0,1,0,0,0,736221,736224,736075,3,3,1,2,0,0,0,2,0,0,0,213
395,1,60,3,0,1,2,2,736222,736224,736026,2,2,1,0,1,0,0,2,1,1,10,217
396,0,67,1,3,0,3,2,736227,736229,736179,3,2,0,0,1,1,2,2,0,1,20,143
397,1,23,0,0,1,0,1,736221,736222,736046,2,1,0,0,0,0,0,2,0,1,5,207
398,1,30,0,0,1,2,2,736221,736222,736102,4,1,0,2,0,0,0,2,1,1,10,127
399,0,61,2,1,2,3,2,736221,736224,736175,4,1,0,2,1,1,0,1,0,1,20,246
400,1,26,1,2,2,2,1,736221,736222,736121,4,1,2,2,0,0,1,2,0,1,10,137
401,0,67,0,0,3,0,0,736221,736222,736207,2,2,0,0,1,0,0,2,1,1,25,247
402,1,49,0,0,2,0,2,736221,736222,736100,2,2,0,2,1,1,2,0,1,1,10,222
403,1,42,0,0,2,0,0,736222,736224,736026,1,2,0,1,0,0,0,2,1,0,0,205
404,1,28,2,3,1,2,0,736222,736223,736130,2,1,2,2,1,1,0,1,1,1,20,241
405,1,40,0,0,3,3,1,736222,736223,736168,1,2,0,1,0,0,0,2,1,1,20,181
406,0,69,1,3,0,3,2,736222,736223,736035,5,2,1,0,0,0,0,2,1,1,20,115
407,1,58,0,0,1,3,0,736222,736223,736047,1,1,0,2,0,0,0,2,1,1,5,151
408,0,68,2,1,2,0,2,736222,736223,736024,2,2,0,1,1,0,1,2,1,1,25,112
409,0,50,2,2,3,0,1,736222,736223,736023,2,1,0,0,0,0,2,2,0,1,10,111
410,0,44,1,0,1,0,1,736222,736225,736142,1,1,0,2,1,1,2,2,1,0,0,129
411,1,21,2,2,3,2,0,736222,736223,736096,5,1,1,2,1,1,0,2,1,1,10,168
412,0,37,1,0,0,1,1,736222,736225,736004,5,1,0,0,0,0,0,1,1,1,20,116
413,0,18,0,2,2,3,0,736222,736223,736060,1,2,1,1,1,1,2,2,1,0,0,201
414,1,46,0,0,2,3,0,736222,736223,736003,2,1,0,2,0,0,0,0,1,1,20,152
415,1,24,1,0,0,2,1,736222,736223,736193,2,1,0,2,0,0,0,2,1,1,10,194
416,1,45,1,0,3,3,1,736222,736223,736083,1,2,1,1,0,0,0,1,1,0,0,207
417,1,64,0,2,2,2,0,736222,736224,736204,2,1,1,2,0,0,0,1,1,1,15,180
418,0,70,3,1,1,2,2,736224,736227,736026,4,3,0,0,0,0,2,0,0,1,5,166
419,1,31,2,1,0,0,0,736227,736228,736111,1,2,0,0,0,0,0,2,1,1,40,138
420,0,51,1,2,0,3,0,736222,736224,736071,1,3,1,1,0,0,0,2,0,1,5,152
421,1,53,1,1,1,1,2,736222,736226,736163,5,2,0,2,0,0,0,0,1,1,5,199
422,0,29,0,3,0,0,1,736223,736224,736056,2,1,1,2,0,0,0,2,1,0,0,172
423,0,47,0,0,0,1,1,736222,736224,736203,5,2,1,0,1,1,0,0,1,1,5,187
424,1,46,2,1,2,2,1,736222,736223,736150,1,2,0,0,1,0,0,1,1,1,15,160
425,0,19,1,1,1,3,0,736222,736223,736218,2,1,0,0,1,0,1,2,1,0,0,178
426,0,54,1,0,2,0,0,736222,736225,736057,1,2,1,0,0,0,2,0,1,1,20,176
427,1,46,0,3,1,0,0,736222,736226,736017,1,1,0,2,0,0,2,2,1,0,0,111
428,0,21,1,2,0,3,0,736222,736224,736152,2,2,0,1,0,0,2,2,1,1,10,161
429,1,40,1,3,0,2,2,736222,736224,736178,4,1,0,1,0,0,2,2,1,1,5,134
430,0,52,3,0,0,2,1,736222,736224,736105,3,1,0,2,0,0,0,2,1,1,5,121
431,1,25,3,0,2,3,2,736222,736224,736142,3,2,0,0,0,0,0,2,0,1,40,148
432,1,64,0,3,2,1,0,736222,736223,736010,1,3,0,0,0,0,1,2,1,1,15,220
433,0,69,3,1,0,1,2,736222,736224,736069,2,1,2,1,0,0,1,1,1,1,10,212
434,0,34,1,3,1,2,2,736222,736223,736146,2,1,1,1,0,0,0,0,0,1,5,180
435,1,30,1,3,1,2,1,736222,736223,736049,1,1,0,0,0,0,0,2,0,0,0,176
436,1,33,2,3,2,2,0,736222,736224,736068,2,1,0,2,1,0,0,1,0,0,0,112
437,0,62,0,0,3,2,2,736222,736223,736141,4,2,0,2,0,0,0,0,1,1,5,236
438,1,44,2,3,3,0,2,736222,736225,736166,2,1,0,1,0,0,0,1,1,1,25,244
439,0,52,2,0,1,2,0,736222,736223,736130,5,1,0,0,0,0,0,2,1,1,20,220
440,0,69,3,0,0,2,0,736222,736224,736103,1,3,1,0,1,0,0,2,1,0,0,113
441,1,70,3,1,2,2,1,736222,736224,736197,1,2,1,0,0,0,2,2,1,0,0,168
442,1,65,3,0,3,2,1,736222,736224,736008,3,3,0,2,0,0,0,2,1,0,0,117
443,0,29,3,0,0,2,1,736222,736223,736010,4,1,1,2,1,0,0,2,0,0,0,243
444,0,35,2,2,2,3,0,736222,736223,736052,4,1,2,2,0,0,0,2,1,1,5,103
445,1,59,0,1,2,2,1,736222,736224,736050,2,3,0,0,0,0,0,2,1,1,15,133
446,1,32,2,2,0,2,2,736222,736224,736213,2,1,1,0,0,0,0,2,1,1,5,190
447,0,33,3,2,1,0,2,736222,736225,736102,1,2,0,2,1,0,0,1,1,1,20,216
448,0,18,3,2,2,2,1,736222,736223,736090,2,2,0,2,1,0,1,2,0,1,10,199
449,1,30,2,0,1,2,0,736222,736224,736205,5,3,0,2,0,0,0,2,1,1,15,180
450,0,47,3,0,2,1,0,736222,736223,736206,2,2,0,1,1,1,0,0,1,1,5,207
451,0,58,3,2,1,1,2,736222,736223,736008,3,1,0,0,0,0,0,2,1,1,10,224
452,0,19,3,0,2,2,2,736222,736226,736006,1,2,0,1,0,0,2,2,1,0,0,233
453,1,58,1,0,1,2,0,736222,736223,736221,2,2,0,2,0,0,0,2,1,1,10,185
454,0,48,3,0,3,2,0,736222,736224,736008,2,2,0,0,0,0,0,0,0,0,0,100
455,1,35,0,0,1,1,2,736222,736226,736211,2,3,0,0,1,1,0,1,1,1,20,122
456,0,40,3,2,2,2,1,736222,736224,736116,1,2,0,2,1,0,0,2,0,1,5,124
457,1,53,0,3,0,3,0,736222,736223,736199,2,1,0,0,1,1,2,1,1,1,10,192
458,1,39,2,3,2,2,1,736222,736223,736103,1,1,0,2,0,0,0,1,0,1,10,160
459,0,40,1,0,0,2,1,736222,736223,736020,1,1,0,2,0,0,0,1,1,0,0,172
460,1,61,1,0,2,2,2,736222,736223,736213,1,1,0,0,1,0,0,2,0,0,0,224
461,1,66,2,0,0,2,1,736223,736224,736015,2,1,0,1,0,0,2,2,1,1,10,150
462,0,54,3,1,3,3,0,736223,736224,736193,4,1,0,2,0,0,0,2,0,1,25,116
463,0,26,1,3,1,3,1,736223,736226,736044,1,2,0,2,1,1,0,1,1,1,40,184
464,0,70,0,2,3,2,0,736223,736225,736203,2,1,1,1,1,0,2,2,1,1,10,248
465,1,67,1,0,0,3,1,736223,736225,736187,2,1,0,2,0,0,1,0,1,1,20,205
466,1,64,2,3,1,3,0,736223,736226,736127,3,2,0,0,1,0,0,2,0,1,5,238
467,1,42,1,2,0,0,2,736223,736225,736177,2,2,1,1,0,0,2,2,1,1,40,147
468,1,64,2,2,2,2,0,736223,736226,736129,2,2,0,2,1,0,0,2,0,1,5,206
469,0,47,3,3,0,3,2,736223,736224,736165,3,2,0,1,0,0,0,2,0,1,20,184
470,1,21,3,0,0,2,0,736223,736225,736091,2,1,2,2,0,0,2,0,1,1,10,167
471,0,57,3,3,2,2,1,736223,736226,736119,2,1,1,0,0,0,0,2,1,1,5,113
472,1,26,3,2,2,2,1,736223,736224,736096,3,1,0,1,0,0,0,2,1,1,25,202
473,1,61,0,2,0,1,2,736539,736542,736500,3,2,0,1,0,0,2,0,1,1,25,237
474,0,53,3,0,1,2,2,736223,736226,736063,1,3,0,1,1,0,0,0,1,1,5,233
475,0,47,1,0,1,2,0,736223,736224,736107,2,2,1,1,0,0,0,2,1,1,20,139
476,0,37,2,3,2,0,2,736223,736224,736093,2,1,0,2,1,0,2,0,1,1,40,123
477,1,29,1,2,3,3,2,736223,736225,736087,2,2,0,2,0,0,0,1,1,1,25,122
478,0,68,0,3,0,2,2,736223,736224,736146,2,1,0,1,0,0,0,1,1,1,5,233
479,0,54,2,0,0,3,2,736224,736225,736054,4,1,0,0,0,0,0,2,0,0,0,238
480,1,28,2,0,0,0,2,736224,736226,736083,2,1,0,0,1,0,0,2,1,0,0,141
481,1,65,2,3,2,1,0,736224,736228,736121,2,2,0,1,1,1,0,1,1,1,20,107
482,0,28,3,3,2,1,2,736224,736227,736027,3,2,0,0,1,1,0,2,1,0,0,240
483,0,68,2,0,3,3,0,736224,736225,736211,3,2,0,0,1,0,0,1,1,1,10,104
484,0,64,3,0,0,1,0,736224,736225,736155,2,1,0,1,1,1,0,2,1,1,30,226
485,0,30,3,3,3,0,2,736224,736226,736186,2,2,0,0,1,0,0,1,1,1,10,174
486,0,18,1,1,2,1,1,736224,736225,736023,2,1,0,1,1,0,0,2,0,1,20,126
487,1,59,0,3,1,1,1,736224,736228,736073,3,2,1,2,0,0,0,1,1,1,10,140
488,0,48,3,2,1,3,0,736224,736225,736044,2,3,0,0,0,0,0,2,1,1,5,142
489,0,70,2,2,1,3,1,736224,736226,736047,2,1,0,2,0,0,2,2,0,0,0,211
490,0,27,3,0,0,2,1,736224,736227,736076,3,2,0,0,0,0,0,2,1,1,10,143
491,1,69,2,3,0,0,2,736224,736225,736061,3,1,0,2,0,0,0,0,1,0,0,205
492,1,30,3,0,2,0,2,736224,736225,736167,2,3,1,1,0,0,0,1,1,1,25,163
493,0,57,1,2,2,2,1,736224,736228,736081,1,2,2,2,0,0,2,2,0,1,20,125
494,0,50,1,2,2,1,0,736224,736228,736041,2,1,0,1,1,1,2,2,1,1,40,184
495,1,50,2,2,3,2,0,736225,736227,736177,2,2,0,1,0,0,0,2,1,1,20,141
496,0,49,3,3,0,1,0,736225,736226,736193,1,3,0,1,0,0,2,2,0,0,0,144
497,1,56,0,1,3,2,1,736225,736226,736087,1,2,2,0,0,0,0,1,1,0,0,133
498,0,70,2,3,3,0,1,736225,736229,736217,2,2,2,1,0,0,2,2,1,1,20,171
499,0,28,3,0,2,3,1,736225,736228,736036,1,1,0,2,1,1,0,2,1,1,10,126
500,0,61,0,0,1,0,0,736225,736229,736173,2,1,0,0,0,0,0,1,1,1,20,173
501,0,60,0,1,3,0,2,736225,736226,736032,3,2,0,0,0,0,0,2,1,1,10,133
502,1,19,0,3,0,2,2,736225,736229,736210,1,1,1,1,0,0,2,2,1,1,25,106
503,1,19,0,0,0,2,2,736225,736226,736065,3,3,0,1,0,0,0,2,1,1,10,108
504,1,27,0,0,1,2,2,736225,736227,736084,2,1,0,0,0,0,2,0,1,1,10,108
505,0,51,2,1,2,3,0,736225,736226,736020,2,2,2,2,0,0,0,2,0,1,10,245
506,1,45,3,3,0,2,1,736225,736227,736050,2,1,0,0,1,0,2,0,0,0,0,234
507,0,62,0,3,1,1,2,736225,736229,736110,1,1,0,0,0,0,2,0,1,0,0,207
508,0,51,1,0,1,1,1,736225,736228,736099,2,2,0,1,1,0,1,2,1,1,5,143
509,1,49,3,0,2,1,0,736225,736226,736038,1,2,0,0,1,1,0,1,1,1,5,106
510,1,61,1,0,1,1,2,736225,736227,736138,2,2,0,1,1,0,0,2,1,0,0,225
511,0,26,3,1,2,0,2,736225,736226,736021,4,1,0,1,1,1,0,2,1,1,20,135
512,0,21,1,2,1,0,0,736225,736228,736213,4,1,0,0,1,0,2,1,1,1,20,207
513,0,34,0,2,2,2,1,736225,736228,736096,1,2,1,1,0,0,0,1,0,1,5,227
514,0,34,1,0,3,2,0,736225,736226,736117,2,2,0,2,1,0,0,2,0,1,15,184
515,0,58,1,0,2,0,2,736225,736227,736072,2,1,1,1,1,0,0,2,1,0,0,132
516,0,42,1,0,0,0,2,736225,736226,736040,2,2,0,0,0,0,0,2,1,1,5,133
517,0,51,2,0,2,2,0,736225,736226,736201,2,3,0,1,0,0,0,2,1,1,10,200
518,1,41,1,2,1,2,1,736225,736226,736094,2,3,1,1,0,0,2,2,0,1,10,211
519,1,38,3,1,2,0,0,736225,736226,736038,2,2,1,0,1,0,0,0,1,1,5,241
520,0,48,0,1,3,2,0,736225,736228,736221,2,1,0,1,0,0,0,2,1,1,30,199
521,1,54,0,1,1,2,2,736225,736226,736050,2,3,0,0,0,0,0,2,1,0,0,142
522,0,21,2,3,1,1,1,736225,736226,736103,1,1,2,1,0,0,0,0,1,0,0,156
523,1,59,2,0,2,1,1,736225,736226,736083,2,2,0,1,0,0,0,0,0,1,5,189
524,0,54,2,0,0,2,0,736225,736229,736046,2,3,0,0,0,0,0,1,1,1,5,129
525,0,61,0,2,1,0,1,736225,736228,736078,2,1,0,2,0,0,2,0,1,1,20,238
526,1,52,1,0,0,2,2,736225,736226,736151,3,1,2,0,1,1,0,0,1,0,0,248
527,1,34,3,2,1,3,1,736228,736230,736218,2,3,1,0,0,0,0,2,0,1,10,112
528,0,18,1,0,1,2,0,736225,736227,736153,2,1,0,2,0,0,0,2,1,1,10,106
529,1,23,0,2,1,3,1,736225,736226,736207,3,2,0,0,0,0,0,0,1,1,25,139
530,1,51,1,3,1,1,1,736225,736226,736122,2,1,1,0,0,0,0,2,1,1,20,203
531,1,41,2,1,2,0,1,736225,736227,736104,1,1,0,1,0,0,1,2,1,1,5,250
532,0,46,0,3,2,3,1,736225,736227,736101,1,3,0,0,0,0,0,1,1,1,5,191
533,0,50,2,0,3,2,1,736226,736229,736212,2,2,0,2,0,0,1,0,1,0,0,199
534,0,28,2,1,1,3,0,736226,736228,736152,2,2,1,1,0,0,0,2,1,1,10,121
535,0,26,3,1,2,3,2,736226,736227,736105,3,1,0,2,0,0,0,2,1,1,10,227
536,0,52,1,2,1,3,1,736226,736230,736052,2,1,0,0,0,0,0,2,0,1,20,115
537,0,39,3,1,2,2,2,736226,736227,736170,1,1,2,0,0,0,0,2,1,0,0,210
538,0,19,2,0,1,0,0,736226,736227,736036,1,1,2,2,0,0,0,0,1,1,20,130
539,1,70,1,0,3,2,1,736226,736228,736087,1,2,0,2,0,0,2,0,1,1,5,190
540,1,29,3,0,3,3,1,736226,736228,736166,2,3,0,1,1,1,0,1,1,1,20,106
541,1,36,1,1,3,2,1,736226,736228,736228,2,2,1,2,0,0,0,2,1,1,5,119
542,0,22,0,1,0,2,1,736226,736227,736059,3,2,0,2,1,0,1,2,1,1,5,145
543,1,29,1,0,1,3,1,736226,736227,736173,2,1,0,1,0,0,0,1,1,1,25,196
544,1,65,3,3,3,0,2,736226,736227,736219,2,2,0,2,0,0,1,0,1,1,5,209
545,0,29,0,2,1,1,2,736226,736227,736021,3,2,0,2,0,0,0,0,1,0,0,180
546,0,64,1,1,1,2,1,736226,736228,736184,3,1,0,0,0,0,0,2,1,1,10,204
547,0,41,2,2,1,2,0,736226,736229,736043,4,3,1,2,0,0,0,2,1,1,15,195
548,1,65,3,1,0,2,2,736226,736228,736007,3,1,0,0,0,0,0,2,0,0,0,192
549,0,18,3,3,2,2,1,736226,736228,736184,2,3,0,1,1,0,0,1,1,0,0,129
550,0,24,0,0,1,2,1,736226,736230,736219,1,1,0,0,1,0,2,2,1,1,20,191
551,1,49,2,0,2,2,0,736226,736228,736031,5,2,1,2,0,0,0,2,1,0,0,132
552,0,25,3,3,0,3,1,736226,736227,736227,1,1,0,1,0,0,0,2,1,1,10,180
553,0,40,3,0,1,3,0,736226,736227,736135,3,2,0,0,0,0,1,2,1,1,20,105
554,0,69,0,3,2,0,0,736226,736227,736113,4,1,0,1,0,0,0,1,1,1,40,189
555,1,59,0,2,3,2,2,736226,736227,736044,2,2,0,1,0,0,2,2,1,1,10,233
556,0,48,1,1,0,3,0,736226,736227,736209,3,2,1,1,1,1,0,0,1,1,5,132
557,0,56,1,2,1,2,2,736226,736229,736158,4,2,0,1,1,0,0,2,0,1,10,219
558,0,40,1,1,2,3,2,736226,736227,736083,2,1,1,2,1,0,0,1,0,1,15,128
559,1,18,2,0,1,1,2,736226,736227,736214,4,1,1,0,1,0,0,0,1,1,10,106
560,0,63,2,0,0,3,0,736226,736230,736096,1,1,0,0,1,0,0,2,0,0,0,126
